Date,Brand,PPG,D1,Channel,Volume,Sales NSV,Sales Tax,Variant,BasePrice,Price,Trend,Weekend,Year,Month,Week,SalesValue
2023-06-23,999.0,casual,0.6035668453404961,ROI,3.0,2759.14,137.96,AllVariant,999.0,965.7,21,0,2023,6,25,2897.1
2023-06-24,999.0,casual,0.6035668453404961,ROI,5.0,4424.11,221.24,AllVariant,999.0,929.07,21,1,2023,6,25,4645.349999999999
2023-06-25,999.0,casual,0.5910909153637589,ROI,2.0,1902.84,95.16,AllVariant,999.0,999.0,21,1,2023,6,25,1998.0
2023-06-26,999.0,casual,0.6035668453404961,ROI,3.0,1864.0,93.2,AllVariant,999.0,652.4,21,0,2023,6,26,1957.2
2023-06-27,999.0,casual,0.6035668453404961,ROI,6.0,4756.28,237.82,AllVariant,999.0,832.3499999999999,21,0,2023,6,26,4994.099999999999
2023-06-28,999.0,casual,0.5897957650147654,ROI,24.0,15108.57,755.5,AllVariant,999.0,661.0029166666667,22,0,2023,6,26,15864.07
2023-06-29,999.0,casual,0.5552279125997092,ROI,15.0,9388.95,469.5,AllVariant,999.0,657.23,22,0,2023,6,26,9858.45
2023-06-30,999.0,casual,0.5396442261112339,ROI,14.0,8723.45,436.24,AllVariant,999.0,654.2635714285715,22,0,2023,6,26,9159.69
2023-07-01,999.0,casual,0.5227626984882777,ROI,4.0,2662.88,133.12,AllVariant,999.0,699.0,22,1,2023,7,26,2796.0
2023-07-02,999.0,casual,0.5227626984882777,ROI,5.0,3709.72,185.48,AllVariant,999.0,779.04,22,1,2023,7,26,3895.2
2023-07-03,999.0,casual,0.5560086090372407,ROI,8.0,6878.24,343.96,AllVariant,999.0,902.775,22,0,2023,7,27,7222.2
2023-07-04,999.0,casual,0.5489127333678236,ROI,6.0,4080.28,204.02,AllVariant,999.0,714.0500000000001,22,0,2023,7,27,4284.3
2023-07-05,999.0,casual,0.5489127333678236,ROI,3.0,2378.28,118.92,AllVariant,999.0,832.4000000000001,23,0,2023,7,27,2497.2000000000003
2023-07-06,999.0,casual,0.5413099190730342,ROI,2.0,1331.44,66.56,AllVariant,999.0,699.0,23,0,2023,7,27,1398.0
2023-07-07,999.0,casual,0.5413099190730342,ROI,7.0,4582.79,229.14,AllVariant,999.0,687.4185714285715,23,0,2023,7,27,4811.93
2023-07-08,999.0,casual,0.5308223846768232,ROI,6.0,4360.43,218.04,AllVariant,999.0,763.0783333333334,23,1,2023,7,27,4578.47
2023-07-09,999.0,casual,0.5308223846768232,ROI,8.0,5659.31,282.94,AllVariant,999.0,742.78125,23,1,2023,7,27,5942.25
2023-07-10,999.0,casual,0.5308223846768232,ROI,5.0,4471.4,223.6,AllVariant,999.0,939.0,23,0,2023,7,28,4695.0
2023-07-11,999.0,casual,0.5308223846768232,ROI,1.0,856.28,42.82,AllVariant,999.0,899.1,23,0,2023,7,28,899.1
2023-07-12,999.0,casual,0.5308223846768232,ROI,5.0,3671.7,183.6,AllVariant,999.0,771.06,24,0,2023,7,28,3855.3
2023-07-13,999.0,casual,0.5190077476561399,ROI,2.0,1205.78,60.28,AllVariant,999.0,633.03,24,0,2023,7,28,1266.06
2023-07-14,999.0,casual,0.5149606195865603,ROI,3.0,2115.57,105.8,AllVariant,999.0,740.4566666666668,24,0,2023,7,28,2221.3700000000003
2023-07-15,999.0,casual,0.5149606195865603,ROI,3.0,2282.86,114.14,AllVariant,999.0,799.0,24,1,2023,7,28,2397.0
2023-07-16,999.0,casual,0.5120124242322567,ROI,6.0,4068.08,203.4,AllVariant,999.0,711.9133333333333,24,1,2023,7,28,4271.48
2023-07-17,999.0,casual,0.5007539551477457,ROI,5.0,4090.56,204.54,AllVariant,999.0,859.0200000000001,24,0,2023,7,29,4295.1
2023-07-18,999.0,casual,0.5007539551477457,ROI,5.0,3833.42,191.68,AllVariant,999.0,805.02,24,0,2023,7,29,4025.1
2023-07-19,999.0,casual,0.4727178262268888,ROI,8.0,6802.39,340.16,AllVariant,999.0,892.81875,25,0,2023,7,29,7142.55
2023-07-20,999.0,casual,0.4576630397876551,ROI,2.0,1455.42,72.78,AllVariant,999.0,764.1,25,0,2023,7,29,1528.2
2023-07-21,999.0,casual,0.4576630397876551,ROI,8.0,5422.58,271.12,AllVariant,999.0,711.7125,25,0,2023,7,29,5693.7
2023-07-22,999.0,casual,0.4486531348665972,ROI,4.0,3234.84,161.76,AllVariant,999.0,849.1500000000001,25,1,2023,7,29,3396.6000000000004
2023-07-23,999.0,casual,0.4348820545408665,ROI,8.0,6089.12,304.48,AllVariant,999.0,799.2,25,1,2023,7,29,6393.6
2023-07-24,999.0,casual,0.4201396662275107,ROI,2.0,1617.14,80.86,AllVariant,999.0,849.0,25,0,2023,7,30,1698.0
2023-07-25,999.0,casual,0.4201396662275107,ROI,5.0,4090.56,204.54,AllVariant,999.0,859.0200000000001,25,0,2023,7,30,4295.1
2023-07-26,999.0,casual,0.4201396662275107,ROI,2.0,951.44,47.56,AllVariant,999.0,499.5,26,0,2023,7,30,999.0
2023-07-27,999.0,casual,0.4149598576261053,ROI,4.0,2901.57,145.07999999999998,AllVariant,999.0,761.6625,26,0,2023,7,30,3046.65
2023-07-28,999.0,casual,0.4149598576261053,ROI,6.0,3900.58,195.02,AllVariant,999.0,682.6,26,0,2023,7,30,4095.6
2023-07-29,999.0,casual,0.4149598576261053,ROI,7.0,4613.87,230.68,AllVariant,999.0,692.0785714285714,26,1,2023,7,30,4844.55
2023-07-30,999.0,casual,0.3962715725267006,ROI,2.0,1074.86,53.74,AllVariant,999.0,564.3,26,1,2023,7,30,1128.6
2023-07-31,999.0,casual,0.393025964585876,ROI,2.0,1550.56,77.53999999999999,AllVariant,999.0,814.05,26,0,2023,7,31,1628.1
2023-02-01,1049.0,athleisure,0.6241415182616201,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,1,0,2023,2,5,1049.0
2023-02-02,1049.0,athleisure,0.6241415182616201,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,1,0,2023,2,5,944.1
2023-02-03,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,1,0,2023,2,5,0.0
2023-02-04,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,1,1,2023,2,5,0.0
2023-02-05,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,1,1,2023,2,5,0.0
2023-02-06,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,1,0,2023,2,6,0.0
2023-02-07,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,1,0,2023,2,6,0.0
2023-02-08,1049.0,athleisure,0.6241415182616201,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,2,0,2023,2,6,944.1
2023-02-09,1049.0,athleisure,0.6241415182616201,ROI,2.0,1998.08,99.92,AllVariant,1049.0,1049.0,2,0,2023,2,6,2098.0
2023-02-10,1049.0,athleisure,0.6241415182616201,ROI,2.0,1998.08,99.92,AllVariant,1049.0,1049.0,2,0,2023,2,6,2098.0
2023-02-11,1049.0,athleisure,0.6241415182616201,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,2,1,2023,2,6,944.1
2023-02-12,1049.0,athleisure,0.6241415182616201,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,2,1,2023,2,6,1049.0
2023-02-13,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,2,0,2023,2,7,0.0
2023-02-14,1049.0,athleisure,0.6241415182616201,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,2,0,2023,2,7,1049.0
2023-02-15,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,3,0,2023,2,7,0.0
2023-02-16,1049.0,athleisure,0.6241415182616201,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,3,0,2023,2,7,944.1
2023-02-17,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,3,0,2023,2,7,0.0
2023-02-18,1049.0,athleisure,0.6241415182616201,ROI,2.0,1998.08,99.92,AllVariant,1049.0,1049.0,3,1,2023,2,7,2098.0
2023-02-19,1049.0,athleisure,0.6241415182616201,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,3,1,2023,2,7,0.0
2023-02-20,1049.0,athleisure,0.7822310632999878,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,3,0,2023,2,8,1049.0
2023-02-21,1049.0,athleisure,0.7822310632999878,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,3,0,2023,2,8,1049.0
2023-02-22,1049.0,athleisure,0.7822310632999878,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,4,0,2023,2,8,944.1
2023-02-23,1049.0,athleisure,0.7822310632999878,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,4,0,2023,2,8,1049.0
2023-02-24,1049.0,athleisure,0.7822310632999878,ROI,2.0,1748.33,87.42,AllVariant,1049.0,917.875,4,0,2023,2,8,1835.75
2023-02-25,1049.0,athleisure,0.7822310632999878,ROI,2.0,1998.08,99.92,AllVariant,1049.0,1049.0,4,1,2023,2,8,2098.0
2023-02-26,1049.0,athleisure,0.7822310632999878,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,4,1,2023,2,8,1049.0
2023-02-27,1049.0,athleisure,0.7822310632999878,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,4,0,2023,2,9,0.0
2023-02-28,1049.0,athleisure,0.7822310632999878,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,4,0,2023,2,9,0.0
2023-03-01,1049.0,athleisure,0.7822310632999878,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,5,0,2023,3,9,0.0
2023-03-02,1049.0,athleisure,0.7822310632999878,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,5,0,2023,3,9,1049.0
2023-03-03,1049.0,athleisure,0.7822310632999878,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,5,0,2023,3,9,1049.0
2023-03-04,1049.0,athleisure,0.7822310632999878,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,5,1,2023,3,9,0.0
2023-03-05,1049.0,athleisure,0.7822310632999878,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,5,1,2023,3,9,1049.0
2023-03-06,1049.0,athleisure,0.8139037043893276,ROI,3.0,2747.37,137.38,AllVariant,1049.0,961.5833333333334,5,0,2023,3,10,2884.75
2023-03-07,1049.0,athleisure,0.8139037043893276,ROI,2.0,1798.28,89.92,AllVariant,1049.0,944.1,5,0,2023,3,10,1888.2
2023-03-08,1049.0,athleisure,0.8139037043893276,ROI,2.0,1898.18,94.92,AllVariant,1049.0,996.55,6,0,2023,3,10,1993.1
2023-03-09,1049.0,athleisure,0.8139037043893276,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,6,0,2023,3,10,1049.0
2023-03-10,1049.0,athleisure,0.8139037043893276,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,6,0,2023,3,10,1049.0
2023-03-11,1049.0,athleisure,0.8139037043893276,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,6,1,2023,3,10,1049.0
2023-03-12,1049.0,athleisure,0.8139037043893276,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,6,1,2023,3,10,1049.0
2023-03-13,1049.0,athleisure,0.8501917881218484,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,6,0,2023,3,11,0.0
2023-03-14,1049.0,athleisure,0.8501917881218484,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,6,0,2023,3,11,1049.0
2023-03-15,1049.0,athleisure,0.8501917881218484,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,7,0,2023,3,11,0.0
2023-03-16,1049.0,athleisure,0.8501917881218484,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,7,0,2023,3,11,1049.0
2023-03-17,1049.0,athleisure,0.8501917881218484,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,7,0,2023,3,11,1049.0
2023-03-18,1049.0,athleisure,0.8501917881218484,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,7,1,2023,3,11,0.0
2023-03-19,1049.0,athleisure,0.8501917881218484,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,7,1,2023,3,11,0.0
2023-03-20,1049.0,athleisure,0.927698025834387,ROI,1.0,999.04,49.96,AllVariant,1049.0,1049.0,7,0,2023,3,12,1049.0
2023-03-21,1049.0,athleisure,0.927698025834387,ROI,3.0,2997.12,149.88,AllVariant,1049.0,1049.0,7,0,2023,3,12,3147.0
2023-03-22,1049.0,athleisure,0.927698025834387,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,8,0,2023,3,12,0.0
2023-03-23,1049.0,athleisure,0.927698025834387,ROI,2.0,1998.08,99.92,AllVariant,1049.0,1049.0,8,0,2023,3,12,2098.0
2023-03-24,1049.0,athleisure,0.927698025834387,ROI,0.0,0.0,0.0,AllVariant,1049.0,1049.0,8,0,2023,3,12,0.0
2023-03-25,1049.0,athleisure,0.927698025834387,ROI,5.0,4895.3,244.8,AllVariant,1049.0,1028.02,8,1,2023,3,12,5140.1
2023-03-26,1049.0,athleisure,0.927698025834387,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,8,1,2023,3,12,944.1
2023-03-27,1049.0,athleisure,0.9241696436486172,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,8,0,2023,3,13,0.0
2023-03-28,1049.0,athleisure,0.9241696436486172,ROI,4.0,3434.44,171.76,AllVariant,1049.0,901.55,8,0,2023,3,13,3606.2
2023-03-29,1049.0,athleisure,0.9241696436486172,ROI,1.0,813.42,40.68,AllVariant,1049.0,854.0999999999999,9,0,2023,3,13,854.0999999999999
2023-03-30,1049.0,athleisure,0.9241696436486172,ROI,3.0,2621.02,131.08,AllVariant,1049.0,917.3666666666668,9,0,2023,3,13,2752.1
2023-03-31,1049.0,athleisure,0.9241696436486172,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,9,0,2023,3,13,949.0
2023-04-01,1049.0,athleisure,0.8462690245445741,ROI,3.0,2711.4,135.60000000000002,AllVariant,1049.0,949.0,9,1,2023,4,13,2847.0
2023-04-02,1049.0,athleisure,0.8462690245445741,ROI,4.0,3524.82,176.28,AllVariant,1049.0,925.275,9,1,2023,4,13,3701.1
2023-04-03,1049.0,athleisure,0.8481038352158662,ROI,2.0,1807.6,90.4,AllVariant,1049.0,949.0,9,0,2023,4,14,1898.0
2023-04-04,1049.0,athleisure,0.8481038352158662,ROI,0.0,0.0,0.0,AllVariant,1049.0,949.0,9,0,2023,4,14,0.0
2023-04-05,1049.0,athleisure,0.8481038352158662,ROI,5.0,4375.88,218.84,AllVariant,1049.0,918.944,10,0,2023,4,14,4594.72
2023-04-06,1049.0,athleisure,0.83422421386323,ROI,3.0,2402.97,120.16,AllVariant,1049.0,841.0433333333332,10,0,2023,4,14,2523.13
2023-04-07,1049.0,athleisure,0.83422421386323,ROI,5.0,4288.49,214.46,AllVariant,1049.0,900.5899999999999,10,0,2023,4,14,4502.95
2023-04-08,1049.0,athleisure,0.83422421386323,ROI,5.0,4248.22,212.44,AllVariant,1049.0,892.132,10,1,2023,4,14,4460.66
2023-04-09,1049.0,athleisure,0.83422421386323,ROI,3.0,2480.83,124.06,AllVariant,1049.0,868.2966666666666,10,1,2023,4,14,2604.89
2023-04-10,1049.0,athleisure,0.8496259745369297,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,10,0,2023,4,15,949.0
2023-04-11,1049.0,athleisure,0.8496259745369297,ROI,8.0,7070.629999999999,353.6,AllVariant,1049.0,928.02875,10,0,2023,4,15,7424.23
2023-04-12,1049.0,athleisure,0.8496259745369297,ROI,5.0,4519.0,226.0,AllVariant,1049.0,949.0,11,0,2023,4,15,4745.0
2023-04-13,1049.0,athleisure,0.8313710510237453,ROI,6.0,4926.3,246.34,AllVariant,1049.0,862.1066666666667,11,0,2023,4,15,5172.64
2023-04-14,1049.0,athleisure,0.8313710510237453,ROI,11.0,9294.57,464.8,AllVariant,1049.0,887.2154545454545,11,0,2023,4,15,9759.37
2023-04-15,1049.0,athleisure,0.8313710510237453,ROI,3.0,2410.16,120.52,AllVariant,1049.0,843.56,11,1,2023,4,15,2530.68
2023-04-16,1049.0,athleisure,0.8118658484811356,ROI,5.0,4428.62,221.48,AllVariant,1049.0,930.02,11,1,2023,4,15,4650.099999999999
2023-04-17,1049.0,athleisure,0.8394776412728174,ROI,0.0,0.0,0.0,AllVariant,1049.0,930.02,11,0,2023,4,16,0.0
2023-04-18,1049.0,athleisure,0.8394776412728174,ROI,2.0,1807.6,90.4,AllVariant,1049.0,949.0,11,0,2023,4,16,1898.0
2023-04-19,1049.0,athleisure,0.8394776412728174,ROI,4.0,3524.82,176.28,AllVariant,1049.0,925.275,12,0,2023,4,16,3701.1
2023-04-20,1049.0,athleisure,0.837265303414324,ROI,8.0,6679.54,334.02,AllVariant,1049.0,876.6949999999999,12,0,2023,4,16,7013.56
2023-04-21,1049.0,athleisure,0.837265303414324,ROI,5.0,4055.17,202.78,AllVariant,1049.0,851.5899999999999,12,0,2023,4,16,4257.95
2023-04-22,1049.0,athleisure,0.837265303414324,ROI,8.0,6711.38,335.6,AllVariant,1049.0,880.8725000000001,12,1,2023,4,16,7046.9800000000005
2023-04-23,1049.0,athleisure,0.837265303414324,ROI,7.0,5388.25,269.44,AllVariant,1049.0,808.2414285714285,12,1,2023,4,16,5657.69
2023-04-24,1049.0,athleisure,0.8848264103769676,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,12,0,2023,4,17,949.0
2023-04-25,1049.0,athleisure,0.8848264103769676,ROI,5.0,4119.12,205.98,AllVariant,1049.0,865.0199999999999,12,0,2023,4,17,4325.099999999999
2023-04-26,1049.0,athleisure,0.8848264103769676,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,13,0,2023,4,17,949.0
2023-04-27,1049.0,athleisure,0.8848264103769676,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,13,0,2023,4,17,949.0
2023-04-28,1049.0,athleisure,0.8848264103769676,ROI,2.0,1717.2199999999998,85.88,AllVariant,1049.0,901.55,13,0,2023,4,17,1803.1
2023-04-29,1049.0,athleisure,0.8818543021718953,ROI,3.0,2621.02,131.08,AllVariant,1049.0,917.3666666666668,13,1,2023,4,17,2752.1
2023-04-30,1049.0,athleisure,0.8818543021718953,ROI,5.0,4519.0,226.0,AllVariant,1049.0,949.0,13,1,2023,4,17,4745.0
2023-05-01,1049.0,athleisure,0.8706078963378835,ROI,2.0,1717.2199999999998,85.88,AllVariant,1049.0,901.55,13,0,2023,5,18,1803.1
2023-05-02,1049.0,athleisure,0.8706078963378835,ROI,4.0,3524.82,176.28,AllVariant,1049.0,925.275,13,0,2023,5,18,3701.1
2023-05-03,1049.0,athleisure,0.8652995719377992,ROI,4.0,3315.58,165.8,AllVariant,1049.0,870.345,14,0,2023,5,18,3481.38
2023-05-04,1049.0,athleisure,0.8652995719377992,ROI,2.0,1717.2199999999998,85.88,AllVariant,1049.0,901.55,14,0,2023,5,18,1803.1
2023-05-05,1049.0,athleisure,0.8652995719377992,ROI,4.0,3524.82,176.28,AllVariant,1049.0,925.275,14,0,2023,5,18,3701.1
2023-05-06,1049.0,athleisure,0.8652995719377992,ROI,5.0,4428.62,221.48,AllVariant,1049.0,930.02,14,1,2023,5,18,4650.099999999999
2023-05-07,1049.0,athleisure,0.8652995719377992,ROI,5.0,4338.24,216.96,AllVariant,1049.0,911.04,14,1,2023,5,18,4555.2
2023-05-08,1049.0,athleisure,0.8719381007189674,ROI,6.0,5518.06,275.94,AllVariant,1049.0,965.6666666666666,14,0,2023,5,19,5794.0
2023-05-09,1049.0,athleisure,0.8719381007189674,ROI,2.0,1717.2199999999998,85.88,AllVariant,1049.0,901.55,14,0,2023,5,19,1803.1
2023-05-10,1049.0,athleisure,0.8719381007189674,ROI,3.0,2621.02,131.08,AllVariant,1049.0,917.3666666666668,15,0,2023,5,19,2752.1
2023-05-11,1049.0,athleisure,0.8719381007189674,ROI,3.0,2530.64,126.56,AllVariant,1049.0,885.7333333333332,15,0,2023,5,19,2657.2
2023-05-12,1049.0,athleisure,0.8719381007189674,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,15,0,2023,5,19,949.0
2023-05-13,1049.0,athleisure,0.8719381007189674,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,15,1,2023,5,19,949.0
2023-05-14,1049.0,athleisure,0.8719381007189674,ROI,4.0,3287.19,164.4,AllVariant,1049.0,862.8975,15,1,2023,5,19,3451.59
2023-05-15,1049.0,athleisure,0.8544780919029732,ROI,5.0,4247.86,212.44,AllVariant,1049.0,892.0599999999998,15,0,2023,5,20,4460.299999999999
2023-05-16,1049.0,athleisure,0.8324113421821838,ROI,1.0,813.42,40.68,AllVariant,1049.0,854.0999999999999,15,0,2023,5,20,854.0999999999999
2023-05-17,1049.0,athleisure,0.8324113421821838,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,16,0,2023,5,20,949.0
2023-05-18,1049.0,athleisure,0.8324113421821838,ROI,2.0,1626.84,81.36,AllVariant,1049.0,854.0999999999999,16,0,2023,5,20,1708.1999999999998
2023-05-19,1049.0,athleisure,0.8324113421821838,ROI,1.0,813.42,40.68,AllVariant,1049.0,854.0999999999999,16,0,2023,5,20,854.0999999999999
2023-05-20,1049.0,athleisure,0.8219554404738723,ROI,3.0,2163.62,108.18,AllVariant,1049.0,757.2666666666665,16,1,2023,5,20,2271.8
2023-05-21,1049.0,athleisure,0.8219554404738723,ROI,11.0,7606.309999999999,380.32,AllVariant,1049.0,726.0572727272726,16,1,2023,5,20,7986.629999999998
2023-05-22,1049.0,athleisure,0.8395109761575106,ROI,0.0,0.0,0.0,AllVariant,1049.0,726.0572727272726,16,0,2023,5,21,0.0
2023-05-23,1049.0,athleisure,0.8395109761575106,ROI,3.0,2292.76,114.64,AllVariant,1049.0,802.4666666666667,16,0,2023,5,21,2407.4
2023-05-24,1049.0,athleisure,0.8395109761575106,ROI,2.0,1664.76,83.24000000000001,AllVariant,1049.0,874.0,17,0,2023,5,21,1748.0
2023-05-25,1049.0,athleisure,0.8290726193076633,ROI,4.0,3194.92,159.76,AllVariant,1049.0,838.6700000000001,17,0,2023,5,21,3354.6800000000003
2023-05-26,1049.0,athleisure,0.8290726193076633,ROI,2.0,1717.2199999999998,85.88,AllVariant,1049.0,901.55,17,0,2023,5,21,1803.1
2023-05-27,1049.0,athleisure,0.8290726193076633,ROI,1.0,747.13,37.36,AllVariant,1049.0,784.49,17,1,2023,5,21,784.49
2023-05-28,1049.0,athleisure,0.8290726193076633,ROI,6.0,4448.26,222.42,AllVariant,1049.0,778.4466666666667,17,1,2023,5,21,4670.68
2023-05-29,1049.0,athleisure,0.8209342704717559,ROI,1.0,903.8,45.2,AllVariant,1049.0,949.0,17,0,2023,5,22,949.0
2023-05-30,1049.0,athleisure,0.8209342704717559,ROI,2.0,1544.29,77.2,AllVariant,1049.0,810.745,17,0,2023,5,22,1621.49
2023-05-31,1049.0,athleisure,0.8209342704717559,ROI,2.0,1347.01,67.36,AllVariant,1049.0,707.185,18,0,2023,5,22,1414.37
2023-06-01,1049.0,athleisure,0.8209342704717559,ROI,4.0,2928.81,146.44,AllVariant,1049.0,768.8125,18,0,2023,6,22,3075.25
2023-06-02,1049.0,athleisure,0.8209342704717559,ROI,1.0,684.86,34.24,AllVariant,1049.0,719.1,18,0,2023,6,22,719.1
2023-06-03,1049.0,athleisure,0.8209342704717559,ROI,3.0,2452.56,122.64,AllVariant,1049.0,858.4,18,1,2023,6,22,2575.2
2023-06-04,1049.0,athleisure,0.8209342704717559,ROI,4.0,3246.13,162.34,AllVariant,1049.0,852.1175000000001,18,1,2023,6,22,3408.4700000000003
2023-06-05,1049.0,athleisure,0.7415225982372504,ROI,3.0,2568.56,128.44,AllVariant,1049.0,899.0,18,0,2023,6,23,2697.0
2023-06-06,1049.0,athleisure,0.7415225982372504,ROI,3.0,2397.78,119.9,AllVariant,1049.0,839.2266666666668,18,0,2023,6,23,2517.6800000000003
2023-06-07,1049.0,athleisure,0.7382024882074926,ROI,4.0,3186.45,159.32,AllVariant,1049.0,836.4425,19,0,2023,6,23,3345.77
2023-06-08,1049.0,athleisure,0.7382024882074926,ROI,2.0,1513.48,75.68,AllVariant,1049.0,794.58,19,0,2023,6,23,1589.16
2023-06-09,1049.0,athleisure,0.7382024882074926,ROI,2.0,1521.92,76.08,AllVariant,1049.0,799.0,19,0,2023,6,23,1598.0
2023-06-10,1049.0,athleisure,0.7382024882074926,ROI,3.0,2298.66,114.92,AllVariant,1049.0,804.5266666666666,19,1,2023,6,23,2413.58
2023-06-11,1049.0,athleisure,0.7382024882074926,ROI,4.0,3026.7200000000003,151.32,AllVariant,1049.0,794.5100000000001,19,1,2023,6,23,3178.0400000000004
2023-06-12,1049.0,athleisure,0.6808792557759347,ROI,4.0,3233.32,161.68,AllVariant,1049.0,848.75,19,0,2023,6,24,3395.0
2023-06-13,1049.0,athleisure,0.6753765097400756,ROI,3.0,2621.02,131.08,AllVariant,1049.0,917.3666666666668,19,0,2023,6,24,2752.1
2023-06-14,1049.0,athleisure,0.6753765097400756,ROI,1.0,813.42,40.68,AllVariant,1049.0,854.0999999999999,20,0,2023,6,24,854.0999999999999
2023-06-15,1049.0,athleisure,0.6753765097400756,ROI,0.0,0.0,0.0,AllVariant,1049.0,854.0999999999999,20,0,2023,6,24,0.0
2023-06-16,1049.0,athleisure,0.6753765097400756,ROI,4.0,3539.52,177.0,AllVariant,1049.0,929.13,20,0,2023,6,24,3716.52
2023-06-17,1049.0,athleisure,0.6753765097400756,ROI,5.0,3811.86,190.6,AllVariant,1049.0,800.492,20,1,2023,6,24,4002.46
2023-06-18,1049.0,athleisure,0.6753765097400756,ROI,4.0,3520.0,176.0,AllVariant,1049.0,924.0,20,1,2023,6,24,3696.0
2023-06-19,1049.0,athleisure,0.6806257818116063,ROI,4.0,3496.66,174.84,AllVariant,1049.0,917.875,20,0,2023,6,25,3671.5
2023-06-20,1049.0,athleisure,0.6806257818116063,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,20,0,2023,6,25,944.1
2023-06-21,1049.0,athleisure,0.6850922122215763,ROI,1.0,899.14,44.96,AllVariant,1049.0,944.1,21,0,2023,6,25,944.1
2023-06-22,1049.0,athleisure,0.6806257818116063,ROI,0.0,0.0,0.0,AllVariant,1049.0,944.1,21,0,2023,6,25,0.0
2023-06-23,1049.0,athleisure,0.6806257818116063,ROI,3.0,2997.12,149.88,AllVariant,1049.0,1049.0,21,0,2023,6,25,3147.0
2023-06-24,1049.0,athleisure,0.6806257818116063,ROI,3.0,2897.22,144.88,AllVariant,1049.0,1014.0333333333332,21,1,2023,6,25,3042.1
2023-06-25,1049.0,athleisure,0.6806257818116063,ROI,6.0,5994.24,299.76,AllVariant,1049.0,1049.0,21,1,2023,6,25,6294.0
2023-06-26,1049.0,athleisure,0.6677516245007861,ROI,1.0,599.14,29.96,AllVariant,1049.0,629.1,21,0,2023,6,26,629.1
2023-06-27,1049.0,athleisure,0.6677516245007861,ROI,2.0,1664.76,83.24000000000001,AllVariant,1049.0,874.0,21,0,2023,6,26,1748.0
2023-06-28,1049.0,athleisure,0.6580173027090069,ROI,10.0,6494.32,324.72,AllVariant,1049.0,681.904,22,0,2023,6,26,6819.04
