"Market","Channel","Region","Category","SubCategory","Brand","Variant","PackType","PPG","PackSize","Year","Month","Week","Date","BrCatId","SalesValue","Volume","VolumeUnits","D1","D2","D3","D4","D5","D6","AV1","AV2","AV3","AV4","AV5","AV6","EV1","EV2","EV3","EV4","EV5","EV6","PrepDate","ProjCode"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,3,11,"2023-03-18","Brand",17994.57,15658.38,28997,81.519125342652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,3,12,"2023-03-25","Brand",26828.9,23346.9,43235,81.6201760064009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,4,13,"2023-04-01","Brand",1830.39,1591.92,2948,24.2627442884366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,4,14,"2023-04-08","Brand",257.85,263.52,488,3.67929955140478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,4,15,"2023-04-15","Brand",98.98,113.94,211,2.25533972476225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,4,16,"2023-04-22","Brand",6.66,8.64,16,1.03835253994202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,4,17,"2023-04-29","Brand",4.48,3.78,7,0.33997177201202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,5,18,"2023-05-06","Brand",9.32,9.72,18,0.508994015890147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,5,19,"2023-05-13","Brand",3.06,3.24,6,0.3284815662292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,5,20,"2023-05-20","Brand",10.78,11.88,22,0.544898834072117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,5,21,"2023-05-27","Brand",5.82,4.32,8,0.219688452533148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,6,22,"2023-06-03","Brand",10.41,7.56,14,0.219694730658912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,6,23,"2023-06-10","Brand",10.08,8.1,15,0.17125676836553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,6,24,"2023-06-17","Brand",2.25,1.62,3,0.00912108277745849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,6,25,"2023-06-24","Brand",0.66,0.54,1,0.0458675869740325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,7,26,"2023-07-01","Brand",1.5,1.08,2,0.0089881050762187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,7,27,"2023-07-08","Brand",2.25,1.62,3,0.00898668461028599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,7,28,"2023-07-15","Brand",0.75,0.54,1,0.00898767982807846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,8,31,"2023-08-05","Brand",0.66,0.54,1,0.063963989939566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,8,32,"2023-08-12","Brand",0.33,0.54,1,0.0619139786278128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,8,33,"2023-08-19","Brand",0.66,0.54,1,0.0641360883843657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,9,36,"2023-09-09","Brand",0.66,0.54,1,0.0504690325993498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,9,38,"2023-09-23","Brand",0.33,0.54,1,0.067430383527857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,9,39,"2023-09-30","Brand",0.66,0.54,1,0.163544810501757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,10,41,"2023-10-14","Brand",6.35,5.94,11,0.00777980872398036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,10,42,"2023-10-21","Brand",11.22,9.18,17,0.227968846629634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,10,43,"2023-10-28","Brand",6362.67,5211.54,9651,57.6344743841767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,11,44,"2023-11-04","Brand",13462.88,9520.74,17631,64.3953067402905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,11,45,"2023-11-11","Brand",26898.5,17695.8,32770,81.0366543872008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,11,46,"2023-11-18","Brand",28346.21,18620.28,34482,81.720075084311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,11,47,"2023-11-25","Brand",28796.15,18918.36,35034,81.403172282062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,12,48,"2023-12-02","Brand",32484,21341.34,39521,81.6723625557207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,12,49,"2023-12-09","Brand",32823.67,21583.8,39970,81.3453795333134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,12,50,"2023-12-16","Brand",35490.21,23328,43200,81.4329974464599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,12,51,"2023-12-23","Brand",45676.7,30022.38,55597,81.5625190998571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2023,12,52,"2023-12-30","Brand",23109.06,15184.26,28119,81.3008348233845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,1,1,"2024-01-06","Brand",31722.77,20841.84,38596,81.2726533970484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,1,2,"2024-01-13","Brand",34325.46,22561.74,41781,81.6089523281813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,1,3,"2024-01-20","Brand",33945.56,22302,41300,81.3994381587869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,1,4,"2024-01-27","Brand",34163.02,22451.04,41576,81.5211991138639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,2,5,"2024-02-03","Brand",35351.9,23235.12,43028,81.4845139363262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,2,6,"2024-02-10","Brand",35451.18,23297.22,43143,81.6406667524064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,2,7,"2024-02-17","Brand",33930.37,22294.98,41287,81.6211980842103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,2,8,"2024-02-24","Brand",35460.23,23305.86,43159,81.526203732612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,3,9,"2024-03-02","Brand",34225.12,22486.14,41641,81.6123769147299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,3,10,"2024-03-09","Brand",35611.49,23388.48,43312,81.4302610651415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,3,11,"2024-03-16","Brand",34664.49,22774.5,42175,81.4174152732054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,3,12,"2024-03-23","Brand",37441.16,24592.68,45542,81.4455619134087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,3,13,"2024-03-30","Brand",42862.3,28171.26,52169,81.3994660510809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,4,14,"2024-04-06","Brand",34567.78,22718.88,42072,81.3733471652488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,4,15,"2024-04-13","Brand",37600.47,24719.58,45777,81.369677264062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,4,16,"2024-04-20","Brand",37559.11,24678,45700,81.4149544323538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,4,17,"2024-04-27","Brand",39095.37,25693.74,47581,81.4072706930175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,5,18,"2024-05-04","Brand",38378.53,25213.68,46692,81.6985669557085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,5,19,"2024-05-11","Brand",36323.94,23863.68,44192,81.6580455242447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,5,20,"2024-05-18","Brand",37238.32,24463.08,45302,81.6732364310368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,5,21,"2024-05-25","Brand",40267.7,26458.92,48998,81.645051781694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,6,22,"2024-06-01","Brand",41982.21,26956.26,49919,81.6463428044791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,6,23,"2024-06-08","Brand",40973.97,25678.62,47553,81.6581378592087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,6,24,"2024-06-15","Brand",40990.31,25692.66,47579,81.6507986014605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,6,25,"2024-06-22","Brand",40580.1,25431.3,47095,81.6150658494306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,6,26,"2024-06-29","Brand",42484.06,26626.32,49308,81.6516680431362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,7,27,"2024-07-06","Brand",42113.98,26392.5,48875,81.6693433933844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,7,28,"2024-07-13","Brand",41259.86,25860.06,47889,81.7680132327092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,7,29,"2024-07-20","Brand",42437.52,26592.84,49246,81.6466154072438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,7,30,"2024-07-27","Brand",44072.65,27622.08,51152,81.5553619296675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,8,31,"2024-08-03","Brand",43670.44,27371.52,50688,81.5966629784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,8,32,"2024-08-10","Brand",41803.79,26194.86,48509,81.4311295220131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,8,33,"2024-08-17","Brand",41268.71,25861.14,47891,81.6028057147779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,8,34,"2024-08-24","Brand",41742.39,26167.86,48459,81.6695201915558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,8,35,"2024-08-31","Brand",40841.26,25596.54,47401,81.6286019955159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","pl value","allvariant","packtype","medium","allpacksize",2024,9,36,"2024-09-07","Brand",40047.99,25100.82,46483,81.6358031226913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,2,9,"2021-02-27","Brand",62.5,17,25,0.781727037415821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,3,10,"2021-03-06","Brand",187.5,51,75,1.11134111405927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,3,11,"2021-03-13","Brand",347.5,94.52,139,1.11137518224166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,3,12,"2021-03-20","Brand",647.5,176.12,259,2.42394931047592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,3,13,"2021-03-27","Brand",289.65,112.88,166,2.18459163829452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,4,14,"2021-04-03","Brand",77.5,21.08,31,1.46380957323455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,4,15,"2021-04-10","Brand",30.06,14.28,21,0.630285940728739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,4,16,"2021-04-17","Brand",32.83,17.68,26,0.971269854274586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,4,17,"2021-04-24","Brand",48.13,27.88,41,0.890850933469589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,5,18,"2021-05-01","Brand",22.97,13.6,20,0.920714912622987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,5,19,"2021-05-08","Brand",23.15,17,25,0.721128457964591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,5,20,"2021-05-15","Brand",5,1.36,2,0.0985727635242616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,5,21,"2021-05-22","Brand",2.5,0.68,1,0.0607037781221248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,7,31,"2021-07-31","Brand",0.63,0.68,1,0.149921498985741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","large","allpacksize",2021,10,43,"2021-10-23","Brand",2.5,0.68,1,0.0650221369535649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,1,1,"2021-01-02","Brand",7292.85,2717.76,5945,50.7172626835073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,1,2,"2021-01-09","Brand",7953.13,2934.86,6431,51.5208198363407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,1,3,"2021-01-16","Brand",8333.76,3085.56,6748,51.6220583720716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,1,4,"2021-01-23","Brand",8245.16,3040.1,6661,51.2740778039138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,1,5,"2021-01-30","Brand",8732.4,3248.38,7097,52.436704567573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,2,6,"2021-02-06","Brand",8400.95,3135,6871,51.6124397479603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,2,7,"2021-02-13","Brand",8488.06,3188.42,6968,51.9951448939991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,2,8,"2021-02-20","Brand",7864.3,3035.02,6588,54.3423617694274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","tesco","allregion","ketchup","allsubcategory","restofcategory","allvariant","packtype","medium","allpacksize",2021,2,9,"2021-02-27","Brand",7348.05,2722.82,5988,49.1970264863303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
